GPA,Programming_Skill,DBMS_Knowledge,Computer_Networks,Mathematics_Statistics,Web_Development,App_Development,Data_Analysis,Cybersecurity,Cloud_DevOps,UI_UX_Design,Testing_Debugging,Problem_Solving,Analytical_Thinking,Creativity,Communication_Skill,Leadership,Teamwork,Preferred_Work_Type,Work_Style,Career_Role
4.29,3,6,6,3,1,2,1,6,3,2,4,7,5,3,4,3,8,Technical,Team,System Administrator
4.11,2,4,2,3,2,2,2,1,1,2,4,4,5,1,10,8,7,Analytical,Team,IT Project Coordinator
4.55,2,3,2,2,3,2,1,1,1,7,2,7,5,7,9,6,7,Creative,Team,UI/UX Designer
4.78,4,5,2,5,2,2,4,4,2,2,1,9,8,6,8,7,10,Analytical,Team,IT Project Coordinator
5.1,6,5,4,4,8,5,4,4,2,7,5,6,7,7,7,2,8,Technical,Team,Web Developer
4.91,4,3,2,4,5,3,1,1,2,10,1,6,5,8,6,3,7,Technical,Team,UI/UX Designer
4.73,2,3,1,6,2,2,3,1,1,1,1,5,7,6,8,7,8,Analytical,Team,IT Project Coordinator
4.41,5,4,4,6,1,1,4,2,1,2,2,5,4,3,7,7,9,Analytical,Individual,IT Project Coordinator
4.28,4,4,2,6,2,2,5,1,1,3,1,5,9,5,8,5,8,Technical,Team,Business Analyst
4.95,9,7,3,3,3,8,4,2,3,6,5,6,6,3,6,2,4,Technical,Individual,Mobile App Developer
4.11,2,1,3,3,5,1,1,2,2,7,2,7,5,9,6,3,8,Creative,Team,UI/UX Designer
4.92,7,5,7,4,2,1,5,4,10,1,4,8,8,2,4,4,5,Technical,Team,Cloud Engineer
4.85,4,5,9,5,1,3,3,7,3,1,5,8,7,5,5,2,9,Technical,Individual,Cybersecurity Analyst
5.32,10,4,5,5,2,8,1,4,5,6,6,9,8,7,3,3,7,Analytical,Individual,Mobile App Developer
5.37,10,7,6,5,4,3,4,4,5,2,6,8,9,5,5,3,8,Technical,Team,Software Engineer
4.84,4,1,4,5,4,1,3,2,5,3,7,9,9,3,6,4,7,Technical,Team,Software Tester
5.03,6,6,7,4,4,1,1,7,7,2,4,9,8,4,5,2,9,Technical,Individual,System Administrator
4.87,7,3,2,4,4,4,4,2,3,3,8,9,6,5,4,4,10,Technical,Team,Software Tester
4.95,5,6,5,4,3,1,1,2,2,2,10,9,9,5,7,4,5,Technical,Team,Software Tester
5.5,9,4,6,2,9,8,3,4,5,5,5,8,8,6,4,3,8,Technical,Team,Web Developer
5.42,10,8,4,7,5,6,2,2,2,4,6,8,8,6,6,3,7,Creative,Individual,Software Engineer
4.44,5,5,2,7,1,1,8,2,4,3,3,8,8,2,7,2,7,Analytical,Individual,Data Analyst
4.7,3,2,3,3,3,3,2,1,1,10,4,7,5,7,6,3,9,Creative,Team,UI/UX Designer
5.05,7,5,5,7,2,1,9,3,3,2,4,9,10,2,6,4,7,Analytical,Individual,Data Analyst
5.09,7,6,3,10,2,2,10,2,4,1,4,9,7,5,8,5,5,Analytical,Individual,Data Analyst
5.16,7,4,4,4,9,4,3,2,2,4,7,9,8,9,7,4,6,Technical,Team,Web Developer
4.59,5,4,6,4,3,2,1,4,8,2,3,10,7,2,6,3,7,Technical,Team,System Administrator
5.01,8,6,6,3,5,7,1,5,2,6,5,8,7,4,4,4,6,Technical,Team,Mobile App Developer
5.02,6,5,4,10,3,1,10,2,4,2,6,7,7,6,7,2,4,Technical,Team,Machine Learning Engineer
4.85,2,5,2,8,1,4,5,1,2,1,7,8,9,4,9,6,7,Creative,Team,Business Analyst
4.97,6,7,4,5,2,1,3,4,7,1,7,8,6,1,6,4,7,Technical,Team,System Administrator
4.94,3,3,2,4,5,1,3,2,1,7,3,7,7,9,7,3,6,Creative,Team,UI/UX Designer
5.0,7,7,5,6,1,1,8,2,2,1,4,8,10,2,8,6,7,Analytical,Individual,Data Analyst
4.98,7,3,7,5,1,5,2,8,5,2,7,6,6,2,6,5,7,Technical,Team,Cybersecurity Analyst
4.69,3,5,2,5,2,1,5,1,1,2,3,6,7,6,10,7,6,Analytical,Team,Business Analyst
4.84,6,5,8,3,2,1,4,9,3,1,5,9,9,3,3,4,5,Technical,Individual,Cybersecurity Analyst
5.01,10,4,3,3,3,7,4,4,4,4,7,8,7,6,3,2,7,Technical,Individual,Mobile App Developer
4.73,6,4,7,5,1,1,1,4,8,1,6,8,5,3,7,2,6,Technical,Team,System Administrator
4.54,5,3,2,4,1,1,5,1,1,1,2,7,5,5,8,8,10,Creative,Team,IT Project Coordinator
5.23,10,7,6,7,4,5,4,4,2,2,6,7,7,6,4,5,3,Technical,Individual,Software Engineer
4.01,4,3,3,3,5,1,4,1,1,7,3,4,4,7,6,3,9,Creative,Team,UI/UX Designer
4.57,5,7,7,4,2,3,2,6,5,2,5,6,7,1,4,2,8,Technical,Team,System Administrator
4.26,1,4,7,2,3,1,4,6,5,2,5,9,7,1,5,5,5,Technical,Team,System Administrator
4.91,5,6,5,7,3,3,7,2,3,1,4,7,8,5,8,3,4,Analytical,Individual,Data Analyst
5.08,8,6,4,4,4,5,5,2,3,7,5,10,8,3,4,3,7,Technical,Individual,Software Engineer
4.89,7,8,5,10,1,3,10,1,4,2,4,6,7,3,5,4,3,Analytical,Individual,Data Analyst
5.13,5,6,8,4,1,2,4,9,6,1,7,9,9,3,3,5,6,Technical,Individual,Cybersecurity Analyst
4.99,9,5,3,2,7,4,2,3,2,8,6,9,5,6,5,2,6,Technical,Team,Web Developer
5.24,8,7,5,5,5,4,5,1,4,3,6,7,8,5,5,5,8,Technical,Individual,Software Engineer
5.01,5,6,4,8,1,3,9,3,6,2,4,7,10,3,8,4,7,Analytical,Individual,Data Analyst
5.33,8,4,6,2,8,3,4,4,2,7,7,9,8,6,8,2,6,Technical,Team,Web Developer
4.69,4,3,2,6,3,1,7,1,3,3,1,6,10,6,9,7,7,Technical,Team,Business Analyst
3.95,3,2,1,1,6,2,3,1,2,10,2,4,4,7,5,5,9,Creative,Team,UI/UX Designer
5.49,9,4,6,5,10,4,1,3,5,6,7,7,6,6,7,5,6,Technical,Team,Web Developer
5.61,9,6,5,4,4,6,5,2,4,4,8,9,10,6,7,5,8,Creative,Individual,Software Engineer
5.23,9,4,4,2,10,5,3,2,2,4,6,7,7,9,4,4,8,Technical,Individual,Web Developer
5.02,10,5,2,9,3,3,9,3,6,2,4,8,7,3,6,2,4,Analytical,Individual,Machine Learning Engineer
4.88,4,3,5,6,2,4,4,2,1,1,7,6,7,3,6,5,8,Creative,Team,Software Tester
5.18,9,7,6,5,3,7,2,3,6,6,7,7,6,6,3,4,4,Technical,Individual,Mobile App Developer
5.05,7,8,5,7,3,5,8,1,1,2,4,8,9,4,6,4,4,Analytical,Individual,Data Analyst
4.86,7,3,8,6,1,1,3,10,3,2,6,8,7,5,3,5,4,Technical,Individual,Cybersecurity Analyst
4.9,9,5,3,1,3,10,2,4,2,6,5,6,7,4,4,5,6,Technical,Individual,Mobile App Developer
5.05,5,4,7,4,4,2,4,6,9,2,7,7,8,4,6,3,7,Technical,Team,Cloud Engineer
5.07,6,7,7,7,2,2,4,4,6,5,4,9,7,1,5,6,5,Technical,Team,System Administrator
4.95,4,3,5,3,8,2,2,2,2,7,1,4,4,8,9,4,10,Creative,Team,UI/UX Designer
4.55,7,5,3,4,2,2,3,1,1,2,7,8,8,5,4,4,8,Technical,Team,Software Tester
4.96,7,6,2,9,3,2,10,1,1,3,1,8,7,3,9,5,7,Analytical,Individual,Data Analyst
5.06,8,5,4,4,5,5,4,3,2,5,3,8,8,6,6,4,8,Technical,Team,Web Developer
5.23,9,7,4,10,3,2,9,3,7,2,7,7,9,3,4,7,4,Analytical,Individual,Machine Learning Engineer
5.05,10,5,4,6,5,7,1,4,4,2,8,8,5,7,6,2,5,Technical,Individual,Mobile App Developer
5.27,7,4,10,5,6,2,6,10,6,1,6,9,6,3,6,5,5,Technical,Individual,Cybersecurity Analyst
5.19,4,5,10,9,3,3,3,9,4,1,7,8,8,5,4,5,5,Technical,Individual,Cybersecurity Analyst
4.84,7,3,4,3,4,4,2,1,2,3,8,7,8,6,5,4,6,Technical,Team,Software Tester
4.84,7,8,2,10,2,1,10,2,2,3,2,6,8,5,5,3,6,Analytical,Team,Data Analyst
4.89,4,3,2,6,4,5,5,1,3,3,9,7,7,4,6,5,8,Technical,Team,Software Tester
4.88,5,3,3,5,1,1,5,2,3,1,4,8,8,5,9,8,7,Analytical,Individual,IT Project Coordinator
4.97,5,3,3,6,3,1,3,2,2,2,2,6,8,5,9,10,9,Analytical,Team,IT Project Coordinator
5.03,9,6,4,6,4,3,4,3,4,4,5,10,6,3,6,4,5,Technical,Individual,Software Engineer
5.06,10,7,3,4,5,7,2,5,5,5,7,7,6,4,3,4,6,Technical,Individual,Mobile App Developer
4.76,3,3,1,4,6,1,4,2,1,7,4,7,4,10,7,6,8,Creative,Team,UI/UX Designer
5.04,6,6,6,6,4,3,2,1,4,2,8,7,6,4,5,6,10,Analytical,Individual,Software Engineer
4.65,2,3,3,7,2,2,3,1,3,3,4,8,10,3,7,6,8,Analytical,Team,Business Analyst
4.19,4,1,1,1,3,1,2,2,1,10,3,6,6,10,7,3,6,Creative,Team,UI/UX Designer
5.04,6,4,9,6,2,3,5,6,7,2,7,7,7,5,6,3,5,Technical,Team,Cloud Engineer
4.98,1,7,5,10,2,3,7,2,2,3,2,8,9,5,8,2,7,Analytical,Team,Data Analyst
4.53,2,5,2,3,2,1,6,1,3,1,3,5,5,5,9,10,9,Analytical,Team,IT Project Coordinator
4.15,5,3,3,6,2,3,3,1,1,1,9,6,9,5,5,2,6,Creative,Team,Software Tester
5.11,7,6,6,5,7,2,1,2,2,6,5,6,10,9,5,4,7,Analytical,Team,Web Developer
5.1,5,5,10,6,1,3,5,9,4,1,5,9,8,3,3,4,6,Technical,Individual,Cybersecurity Analyst
5.06,9,4,5,3,7,4,1,3,4,7,7,7,6,8,5,1,8,Technical,Team,Web Developer
5.06,9,6,6,5,7,3,4,5,4,5,4,7,8,8,5,3,7,Technical,Individual,Web Developer
4.87,6,5,9,2,1,1,2,6,8,2,4,9,8,4,4,4,6,Analytical,Team,System Administrator
5.09,6,6,10,5,4,2,5,9,4,1,7,6,7,3,6,5,5,Technical,Individual,Cybersecurity Analyst
5.23,10,6,6,5,4,3,3,4,4,1,7,9,8,4,3,3,10,Technical,Individual,Software Engineer
4.9,5,6,7,5,4,2,3,9,4,1,5,7,8,2,5,1,9,Technical,Team,Cybersecurity Analyst
5.0,4,5,9,3,3,3,5,10,3,1,6,6,7,2,5,4,7,Technical,Individual,Cybersecurity Analyst
5.07,8,7,4,7,2,1,7,2,5,3,5,8,7,6,6,2,7,Analytical,Individual,Machine Learning Engineer
4.94,5,6,8,4,3,2,3,5,8,1,8,6,8,1,4,4,6,Technical,Team,System Administrator
4.5,3,5,3,6,3,1,5,2,1,2,2,6,5,4,7,10,6,Technical,Team,IT Project Coordinator
4.69,4,4,2,5,2,2,7,1,1,2,2,8,9,6,7,6,9,Analytical,Team,Business Analyst
4.51,2,1,2,4,4,3,2,2,1,9,3,4,7,8,6,3,8,Creative,Individual,UI/UX Designer
4.8,3,2,3,3,6,1,4,2,2,10,3,5,7,10,7,4,7,Creative,Team,UI/UX Designer
4.48,5,5,6,2,1,1,1,3,8,1,6,6,5,2,4,4,5,Technical,Team,System Administrator
4.79,1,2,3,4,5,3,3,1,1,7,2,4,7,9,7,6,6,Creative,Team,UI/UX Designer
5.13,9,7,5,9,2,1,10,2,4,2,5,10,7,5,5,2,5,Analytical,Individual,Machine Learning Engineer
5.01,9,5,4,4,9,3,4,3,2,6,9,7,6,6,5,2,5,Technical,Team,Web Developer
5.02,4,10,6,4,3,2,4,7,8,1,4,8,8,3,5,4,7,Technical,Team,System Administrator
4.46,1,1,2,6,6,2,2,2,2,9,3,7,5,8,9,1,7,Analytical,Team,UI/UX Designer
4.95,7,5,7,4,2,1,5,6,7,2,5,7,8,3,6,3,5,Technical,Team,Cloud Engineer
4.88,5,6,3,6,3,1,5,2,1,3,2,7,7,3,9,6,9,Creative,Team,Business Analyst
5.54,10,7,5,8,1,3,9,2,6,2,7,8,9,4,4,4,9,Analytical,Individual,Machine Learning Engineer
5.02,9,7,5,3,4,10,3,5,2,7,8,7,7,4,5,4,6,Creative,Individual,Mobile App Developer
5.04,8,9,2,5,6,3,6,1,3,3,5,7,9,3,5,4,7,Technical,Team,Software Engineer
5.18,6,5,10,5,4,2,3,9,4,1,6,7,9,2,6,3,6,Technical,Individual,Cybersecurity Analyst
4.95,5,3,1,6,1,2,3,2,1,3,4,6,9,5,9,5,8,Analytical,Individual,Business Analyst
4.76,7,3,2,3,2,2,2,3,3,1,10,6,8,2,7,4,5,Technical,Team,Software Tester
5.02,5,4,9,4,4,4,5,6,4,2,6,6,6,4,4,5,8,Technical,Team,Cloud Engineer
5.0,7,4,6,6,3,3,2,5,9,2,6,9,5,3,7,2,6,Technical,Team,Cloud Engineer
5.04,10,7,6,4,7,4,1,2,5,2,7,7,7,6,7,5,6,Technical,Individual,Software Engineer
5.32,7,3,7,3,4,6,5,9,5,2,7,7,5,4,5,5,7,Technical,Individual,Cybersecurity Analyst
5.1,8,7,6,6,6,6,5,3,3,1,6,7,6,6,7,6,7,Technical,Individual,Software Engineer
4.61,3,3,1,6,1,2,6,2,1,1,1,5,5,4,10,9,7,Analytical,Team,IT Project Coordinator
4.66,2,3,4,5,1,1,5,2,3,2,1,5,5,3,10,10,9,Creative,Team,IT Project Coordinator
5.17,7,9,4,5,5,3,4,2,3,2,9,9,7,5,4,3,7,Technical,Team,Software Tester
4.69,6,4,8,5,3,1,2,6,9,1,4,7,5,2,4,6,5,Technical,Team,Cloud Engineer
5.04,9,6,4,5,5,5,3,1,2,2,5,10,7,5,6,4,7,Technical,Individual,Software Engineer
4.99,7,5,2,9,1,1,9,3,3,1,3,9,8,2,6,6,4,Analytical,Individual,Data Analyst
4.96,4,1,8,3,1,3,4,4,8,1,4,8,8,2,5,2,5,Technical,Individual,System Administrator
5.0,8,3,8,4,2,2,5,5,6,1,6,8,10,4,5,4,6,Technical,Team,Cloud Engineer
4.99,4,2,2,4,3,2,4,2,2,1,3,8,5,4,7,7,9,Analytical,Team,IT Project Coordinator
5.43,7,4,4,10,4,2,9,2,7,2,4,9,10,5,6,4,6,Analytical,Individual,Machine Learning Engineer
5.25,8,4,6,5,2,3,5,6,8,2,4,9,8,6,5,3,7,Technical,Team,Cloud Engineer
5.16,7,5,4,9,2,2,9,3,7,1,4,8,9,3,7,2,7,Analytical,Individual,Machine Learning Engineer
5.13,8,9,7,6,6,6,4,4,5,3,8,8,6,7,5,4,3,Technical,Team,Software Engineer
4.64,2,2,2,5,3,2,3,2,3,2,1,7,7,3,10,9,8,Analytical,Team,IT Project Coordinator
5.01,8,8,4,5,5,5,3,1,5,2,6,9,6,4,5,4,6,Technical,Individual,Software Engineer
4.97,7,6,8,6,1,1,5,3,7,2,5,6,5,3,5,3,6,Technical,Team,Cloud Engineer
5.11,7,6,6,4,9,2,2,1,2,6,7,7,6,8,5,4,5,Technical,Team,Web Developer
5.01,10,2,2,10,2,3,7,3,5,1,6,9,8,3,6,4,5,Analytical,Individual,Machine Learning Engineer
5.08,7,5,9,6,3,3,3,8,4,2,6,7,8,5,7,2,6,Technical,Individual,Cybersecurity Analyst
4.66,5,4,2,7,3,2,6,1,3,1,1,8,10,3,7,5,6,Analytical,Team,Business Analyst
4.73,8,4,4,2,1,9,1,3,2,7,6,7,6,6,4,4,4,Technical,Individual,Mobile App Developer
5.08,7,6,1,7,3,3,8,2,7,2,5,9,9,6,6,3,5,Analytical,Individual,Machine Learning Engineer
4.54,5,4,4,3,3,4,2,3,2,3,8,7,7,5,4,5,6,Analytical,Team,Software Tester
4.92,5,5,2,8,2,2,6,2,1,2,2,7,9,6,7,6,8,Technical,Team,Business Analyst
5.33,8,6,5,8,3,2,8,1,10,2,7,7,7,3,6,2,7,Analytical,Individual,Machine Learning Engineer
4.84,4,3,3,6,2,3,2,2,1,3,8,6,9,2,7,5,7,Creative,Team,Software Tester
4.3,2,3,1,3,1,1,4,2,1,2,1,7,5,4,9,10,8,Analytical,Team,IT Project Coordinator
5.21,7,4,4,6,5,8,1,4,5,7,8,8,8,5,4,5,7,Technical,Team,Mobile App Developer
5.53,7,5,5,10,3,3,9,2,6,3,4,9,8,5,5,4,7,Analytical,Individual,Machine Learning Engineer
4.98,6,4,4,6,3,6,2,2,1,3,9,10,7,1,5,5,7,Creative,Team,Software Tester
4.95,3,5,9,2,3,3,1,6,5,1,6,9,6,3,7,4,8,Technical,Team,System Administrator
5.0,3,1,1,1,6,2,3,2,1,8,1,4,7,10,7,3,8,Creative,Team,UI/UX Designer
4.72,5,5,4,7,2,3,9,1,3,2,5,9,8,4,5,4,4,Analytical,Individual,Data Analyst
5.83,10,4,4,10,4,3,7,3,7,2,7,7,9,6,6,4,7,Analytical,Individual,Machine Learning Engineer
4.31,4,4,7,3,3,1,3,4,6,1,4,6,6,5,5,1,8,Analytical,Team,System Administrator
4.82,3,7,2,5,2,2,8,1,1,2,1,7,8,5,8,8,9,Analytical,Team,Business Analyst
4.97,2,6,4,6,2,1,8,2,2,1,2,7,9,5,10,5,10,Analytical,Team,Business Analyst
4.91,4,3,3,5,2,2,6,2,3,1,1,6,8,3,10,5,8,Analytical,Team,Business Analyst
4.93,4,1,2,4,6,2,1,2,1,9,1,4,6,10,9,6,7,Creative,Team,UI/UX Designer
4.88,7,3,10,4,4,2,4,10,3,2,5,8,7,2,4,2,5,Technical,Individual,Cybersecurity Analyst
4.74,5,5,4,4,1,1,6,1,3,2,3,7,5,6,9,10,7,Analytical,Team,IT Project Coordinator
5.22,7,6,7,3,2,10,1,4,2,5,7,10,8,5,4,4,4,Technical,Team,Mobile App Developer
4.86,1,5,4,8,2,2,7,1,1,3,4,8,7,3,9,7,6,Analytical,Individual,Business Analyst
5.0,6,6,8,5,4,2,2,6,7,1,6,7,7,2,8,3,5,Technical,Team,Cloud Engineer
4.97,2,7,8,5,1,2,1,4,7,1,5,9,5,1,6,3,6,Technical,Team,System Administrator
4.99,9,1,2,7,2,2,4,3,3,2,6,8,8,3,4,4,4,Analytical,Team,Machine Learning Engineer
5.52,6,6,2,9,5,1,10,4,2,4,4,7,10,3,8,6,7,Analytical,Individual,Data Analyst
4.93,4,5,9,3,4,1,2,9,3,2,6,8,7,5,2,4,4,Technical,Individual,Cybersecurity Analyst
5.61,9,6,4,8,3,3,7,2,7,3,7,10,9,6,5,3,5,Analytical,Individual,Machine Learning Engineer
5.31,7,5,7,6,2,1,5,4,10,1,7,9,7,4,5,3,8,Technical,Team,Cloud Engineer
5.09,5,6,9,5,2,2,2,4,5,1,6,9,8,4,5,5,10,Technical,Individual,System Administrator
4.7,3,3,1,6,3,2,8,1,3,2,3,8,9,5,10,5,7,Analytical,Team,Business Analyst
4.3,4,3,5,1,1,2,3,1,3,3,7,8,7,4,6,4,7,Technical,Team,Software Tester
5.0,7,4,3,4,2,4,5,1,2,2,10,9,9,3,7,5,8,Technical,Team,Software Tester
5.0,8,6,3,4,2,7,1,4,3,4,9,8,6,7,3,5,7,Technical,Individual,Mobile App Developer
5.46,9,9,4,6,9,2,3,4,5,5,2,7,5,6,7,3,8,Technical,Individual,Web Developer
5.07,10,7,2,7,3,2,7,3,5,3,6,8,7,6,4,3,5,Analytical,Individual,Machine Learning Engineer
5.01,6,5,6,4,10,2,4,4,3,5,5,6,6,6,8,3,6,Technical,Team,Web Developer
4.97,3,6,8,4,3,2,3,5,8,2,6,8,7,1,7,3,6,Technical,Team,System Administrator
4.75,2,6,2,6,1,1,5,1,3,2,1,9,9,8,8,2,6,Technical,Team,Business Analyst
4.79,2,5,3,5,1,4,6,2,2,1,1,6,6,3,7,8,7,Analytical,Team,IT Project Coordinator
5.51,10,5,4,10,4,1,10,1,7,2,5,6,10,5,7,3,4,Analytical,Individual,Machine Learning Engineer
4.93,2,4,4,7,3,1,5,1,1,1,5,9,9,3,8,6,8,Analytical,Team,Business Analyst
4.41,5,5,6,3,2,2,1,4,5,2,6,6,8,1,6,3,8,Technical,Team,System Administrator
4.89,7,7,3,7,2,1,8,3,1,2,5,6,8,2,7,5,6,Analytical,Individual,Data Analyst
5.0,4,5,3,9,3,1,4,1,3,2,4,8,7,4,10,9,8,Analytical,Team,IT Project Coordinator
5.14,8,5,4,2,7,5,1,4,1,8,6,8,6,9,5,4,7,Technical,Team,Web Developer
4.99,5,5,1,3,1,1,8,1,1,2,3,6,9,3,10,6,6,Analytical,Team,Business Analyst
5.0,8,4,9,5,4,2,5,5,7,1,4,9,5,4,5,3,5,Technical,Team,Cloud Engineer
4.92,7,6,4,8,2,2,9,1,1,1,2,6,8,5,6,4,5,Technical,Individual,Data Analyst
5.32,9,5,2,9,2,2,7,2,4,2,6,7,8,6,10,5,7,Analytical,Individual,Machine Learning Engineer
4.93,3,6,6,5,2,1,2,5,6,2,4,9,7,1,7,5,7,Technical,Team,System Administrator
5.14,7,6,5,6,1,8,3,5,5,6,8,7,2,3,6,4,7,Technical,Individual,Mobile App Developer
4.77,4,7,9,4,3,2,1,5,5,2,3,9,5,2,5,4,5,Technical,Team,System Administrator
4.59,5,3,6,4,4,1,3,3,9,1,5,6,7,3,6,4,6,Technical,Team,Cloud Engineer
4.91,7,5,4,7,3,1,8,2,6,1,5,7,10,5,4,2,5,Technical,Team,Machine Learning Engineer
4.82,4,6,3,7,1,1,8,1,2,3,4,8,7,3,8,6,9,Analytical,Team,Business Analyst
4.9,5,4,8,4,2,1,2,6,8,2,6,8,9,4,5,3,6,Technical,Team,Cloud Engineer
4.83,6,4,9,5,3,1,3,6,9,1,4,9,7,3,4,3,5,Technical,Team,Cloud Engineer
4.98,6,3,7,4,4,2,3,4,7,2,6,6,7,3,7,2,5,Technical,Team,Cloud Engineer
4.28,7,4,5,4,3,1,4,1,2,2,7,7,7,2,6,3,7,Technical,Team,Software Tester
4.95,5,4,4,4,2,2,6,1,1,1,3,6,6,3,7,9,9,Analytical,Team,IT Project Coordinator
4.97,6,4,5,4,2,1,2,6,5,1,6,7,7,1,5,5,8,Technical,Team,System Administrator
5.04,8,3,8,4,2,2,5,5,10,2,6,7,8,3,4,4,6,Technical,Team,Cloud Engineer
5.09,8,5,9,6,3,2,3,6,10,1,5,6,6,2,4,3,8,Technical,Team,Cloud Engineer
5.0,6,7,6,7,1,4,10,1,3,2,1,6,8,5,5,3,7,Analytical,Individual,Data Analyst
5.34,9,5,3,6,4,7,4,5,4,7,9,6,5,6,3,3,6,Technical,Individual,Mobile App Developer
5.18,10,5,3,7,4,1,8,3,5,1,5,10,9,3,7,3,10,Creative,Individual,Machine Learning Engineer
5.04,10,6,4,5,2,8,2,2,3,4,8,9,5,7,4,2,6,Technical,Individual,Mobile App Developer
4.81,3,2,3,4,2,2,3,1,2,3,1,4,7,5,10,9,9,Analytical,Team,IT Project Coordinator
4.76,5,5,4,7,2,3,6,1,3,1,1,7,7,4,8,8,7,Analytical,Team,Business Analyst
5.11,6,7,5,4,5,3,4,5,4,3,8,8,8,2,4,3,8,Technical,Team,Software Tester
4.65,5,6,5,8,1,1,7,4,2,3,4,6,8,4,5,4,6,Creative,Individual,Data Analyst
5.19,8,4,5,7,6,3,8,3,4,2,4,9,8,4,6,5,6,Analytical,Individual,Machine Learning Engineer
5.04,4,6,8,5,2,6,2,4,8,2,6,8,7,1,4,5,8,Technical,Team,System Administrator
4.95,5,4,10,4,2,1,3,5,8,1,7,8,6,4,6,2,8,Technical,Team,System Administrator
5.04,9,5,4,5,7,5,1,2,4,5,5,9,7,6,4,3,7,Technical,Team,Web Developer
5.08,10,6,3,6,4,8,3,4,3,6,8,10,6,6,5,2,3,Technical,Individual,Mobile App Developer
4.63,4,7,2,7,3,3,9,1,3,2,5,7,10,1,6,3,5,Analytical,Individual,Data Analyst
4.63,5,4,3,6,1,1,6,2,2,3,1,9,7,2,9,3,6,Creative,Team,Business Analyst
5.03,7,5,2,10,4,1,10,3,7,1,6,9,8,4,5,5,7,Analytical,Individual,Machine Learning Engineer
5.5,7,7,7,2,9,3,4,2,3,6,6,8,8,8,4,6,6,Technical,Team,Web Developer
5.22,10,9,6,3,2,7,4,5,4,7,7,7,7,7,5,4,4,Technical,Individual,Mobile App Developer
5.1,10,6,6,6,5,8,2,4,3,5,7,7,3,7,4,3,5,Technical,Individual,Mobile App Developer
4.71,4,6,3,5,3,4,5,2,2,2,10,4,9,3,5,4,8,Technical,Team,Software Tester
5.0,6,4,9,4,4,1,2,7,6,2,8,7,6,4,3,5,7,Creative,Individual,Cybersecurity Analyst
4.96,8,5,3,3,4,8,1,3,5,6,7,9,3,4,6,3,5,Technical,Individual,Mobile App Developer
4.99,4,4,10,3,3,2,5,8,4,1,5,6,7,5,4,5,4,Technical,Individual,Cybersecurity Analyst
4.82,6,6,2,6,3,2,4,3,1,1,9,7,9,5,7,2,3,Technical,Team,Software Tester
5.51,8,7,5,10,3,3,10,1,6,3,7,9,7,6,7,4,6,Analytical,Individual,Machine Learning Engineer
4.82,5,5,3,4,1,1,6,2,2,1,1,6,9,5,10,9,7,Analytical,Team,IT Project Coordinator
4.93,9,6,3,5,2,3,5,2,3,1,8,9,6,5,7,3,5,Technical,Team,Software Tester
5.23,8,4,6,3,1,2,5,5,10,1,6,6,8,5,5,7,7,Technical,Team,Cloud Engineer
4.89,3,3,2,5,1,1,7,1,1,3,1,8,7,5,10,10,8,Analytical,Team,Business Analyst
5.08,6,8,6,5,7,3,1,5,4,5,6,9,5,8,5,2,5,Technical,Team,Web Developer
4.68,6,3,6,3,4,3,2,5,7,2,4,6,7,3,6,4,8,Technical,Team,Cloud Engineer
5.02,10,4,2,7,4,1,8,3,6,1,7,8,10,3,7,4,1,Analytical,Individual,Machine Learning Engineer
4.27,2,4,1,4,1,2,5,1,3,1,2,8,8,3,9,9,9,Analytical,Team,IT Project Coordinator
5.0,5,3,2,7,3,2,8,2,2,2,4,6,10,6,8,8,7,Analytical,Team,Business Analyst
5.16,10,8,4,5,7,3,4,3,4,1,3,7,7,5,5,4,8,Technical,Individual,Software Engineer
5.05,8,7,6,6,7,5,2,1,3,1,7,7,6,4,7,5,8,Technical,Individual,Software Engineer
5.11,4,6,9,4,4,3,5,8,6,2,7,6,6,4,5,3,7,Technical,Individual,Cybersecurity Analyst
5.0,8,7,4,7,4,1,10,1,6,2,5,7,5,6,4,4,4,Analytical,Individual,Machine Learning Engineer
4.96,6,5,8,4,4,3,4,3,8,1,4,6,7,5,5,3,7,Technical,Team,Cloud Engineer
5.0,6,3,8,4,1,3,5,5,7,1,5,9,7,5,6,5,7,Technical,Team,Cloud Engineer
4.84,4,4,4,8,2,2,5,2,2,1,4,6,7,5,9,5,8,Analytical,Team,Business Analyst
4.97,7,5,8,5,1,1,5,5,7,1,6,9,7,2,5,2,5,Analytical,Team,Cloud Engineer
4.95,2,4,3,5,3,1,4,1,3,2,2,8,8,5,10,8,10,Analytical,Team,IT Project Coordinator
4.41,4,5,2,3,3,1,6,2,3,1,1,6,6,5,9,7,8,Analytical,Team,IT Project Coordinator
4.66,4,5,2,10,3,1,7,1,3,3,4,6,9,1,8,6,5,Analytical,Individual,Data Analyst
4.95,5,4,2,6,3,3,4,3,3,2,8,8,9,2,5,3,7,Technical,Team,Software Tester
4.94,5,5,3,6,4,1,5,3,3,4,9,6,7,3,5,2,6,Technical,Team,Software Tester
5.1,7,7,5,2,8,2,4,2,5,8,5,7,7,6,4,6,5,Technical,Team,Web Developer
5.0,5,5,8,5,2,3,4,10,3,1,7,7,9,4,5,3,4,Technical,Individual,Cybersecurity Analyst
5.35,9,7,7,6,5,2,5,1,2,4,8,10,8,5,4,4,6,Technical,Individual,Software Engineer
